"FID","hid_tipo","hid_usr_al","hid_usr_ba","hid_estado","id_inst02","st_length_","Latitud_in","Latitud_fi","Longitud_i","Longitud_f","col_trial"
3588,"Acequia",NA,NA,NA,0,83.0948712444,-68.82222483,-68.823112,-32.87130792,-32.87127802,"false"
3589,"Acequia",NA,NA,NA,0,94.4803999432,-68.82067261,-68.82078832,-32.87135728,-32.87220359,"false"
3590,"Acequia",NA,NA,NA,0,95.8568521851,-68.82193729,-68.82181745,-32.87217848,-32.87132009,"false"
3591,"Acequia",NA,NA,NA,0,40.2884342697,-68.82024092,-68.82067136,-32.87221163,-32.87220628,"false"
3592,"Acequia",NA,NA,NA,0,81.4510959997,-68.82054959,-68.81967977,-32.87136552,-32.8713901,"false"
3593,"Acequia",NA,NA,NA,0,28.6851722524,-68.82030578,-68.82039114,-32.87285491,-32.87310333,"false"
3594,"Acequia",NA,NA,NA,0,67.9662519966,-68.82211193,-68.82204463,-32.87344375,-32.87283354,"false"
3595,"Acequia",NA,NA,NA,0,54.6125932799,-68.82216064,-68.82208931,-32.87275634,-32.87226759,"false"
3596,"Acequia",NA,NA,NA,0,63.2035312845,-68.82330021,-68.82335853,-32.87281016,-32.87337794,"false"
3597,"Acequia",NA,NA,NA,0,107.508869121,-68.8221518,-68.82330021,-32.87283073,-32.87281016,"false"
3598,"Acequia",NA,NA,NA,0,67.2174798646,-68.82223268,-68.8221518,-32.87343297,-32.87283073,"false"
3599,"Acequia",NA,NA,NA,0,121.392499468,-68.82470376,-68.82482991,-32.87220847,-32.87329787,"false"
3600,"Acequia",NA,NA,NA,0,107.390155652,-68.82482991,-68.82597533,-32.87329787,-32.87323977,"false"
3601,"Acequia",NA,NA,NA,0,50.5883709551,-68.82342488,-68.82347039,-32.87291114,-32.87336568,"false"
3602,"Acequia",NA,NA,NA,0,103.653612021,-68.82225601,-68.82336173,-32.87353472,-32.87348069,"false"
3603,"Acequia",NA,NA,NA,0,39.5887306437,-68.82351417,-68.8231423,-32.87428767,-32.87445782,"false"
3604,"Acequia",NA,NA,NA,0,54.7692675767,-68.82348502,-68.82352806,-32.8734699,-32.87396241,"false"
3605,"Acequia",NA,NA,NA,0,59.7771367971,-68.82475338,-68.82472495,-32.87394342,-32.87340494,"false"
3606,"Acequia",NA,NA,NA,0,107.699044502,-68.82601427,-68.8261294,-32.8733349,-32.87430115,"false"
3607,"Acequia",NA,NA,NA,0,78.061228933,-68.82557952,-68.82474552,-32.8743033,-32.87429173,"false"
3608,"Acequia",NA,NA,NA,0,22.9476592175,-68.82366011,-68.82386694,-32.87439116,-32.8745023,"false"
3609,"Acequia",NA,NA,NA,0,82.1599559275,-68.82615745,-68.82527996,-32.87440878,-32.87438595,"false"
3610,"Acequia",NA,NA,NA,0,43.5924158547,-68.82580557,-68.82627064,-32.87552338,-32.87550135,"false"
3611,"Acequia",NA,NA,NA,0,156.99351397,-68.83960224,-68.83954192,-32.86987831,-32.86846363,"false"
3612,"Acequia",NA,NA,NA,0,15.5910375056,-68.83960224,-68.83943572,-32.86987831,-32.86987435,"false"
3613,"Acequia",NA,NA,NA,0,99.2910295863,-68.83583817,-68.83562268,-32.86688881,-32.86601217,"false"
3614,"Acequia",NA,NA,NA,0,60.6243701021,-68.83425701,-68.8344036,-32.86583971,-32.86637217,"false"
3615,"Acequia",NA,NA,NA,0,125.674937431,-68.83292904,-68.83425701,-32.865672,-32.86583971,"false"
3616,"Acequia",NA,NA,NA,0,103.274481162,-68.83318174,-68.83292904,-32.86657847,-32.865672,"false"
3617,"Acequia",NA,NA,NA,0,116.561716804,-68.83319572,-68.83441531,-32.86668077,-32.86646793,"false"
3618,"Acequia",NA,NA,NA,0,89.6620200284,-68.83606679,-68.83585554,-32.86778667,-32.8669981,"false"
3619,"Acequia",NA,NA,NA,0,70.9067243112,-68.83508911,-68.83524725,-32.86906665,-32.86969193,"false"
3620,"Acequia",NA,NA,NA,0,116.643959819,-68.83385605,-68.83508911,-32.8692196,-32.86906665,"false"
3621,"Acequia",NA,NA,NA,0,78.9977876467,-68.83403947,-68.83385605,-32.86991489,-32.8692196,"false"
3622,"Acequia",NA,NA,NA,0,77.7598534334,-68.83520942,-68.83538252,-32.86906164,-32.86974741,"false"
3623,"Acequia",NA,NA,NA,0,108.923730763,-68.83656989,-68.83540757,-32.86989227,-32.86984213,"false"
3624,"Acequia",NA,NA,NA,0,52.9287109826,-68.83540757,-68.83551846,-32.86984213,-32.87031012,"false"
3625,"Acequia",NA,NA,NA,0,62.6990469027,-68.83671788,-68.83656989,-32.87044366,-32.86989227,"false"
3626,"Acequia",NA,NA,NA,0,113.791288585,-68.83407314,-68.83526264,-32.87001395,-32.86980173,"false"
3627,"Acequia",NA,NA,NA,0,45.7937814436,-68.83417011,-68.83407314,-32.87041868,-32.87001395,"false"
3628,"Acequia",NA,NA,NA,0,67.803442674,-68.83526264,-68.83541469,-32.86980173,-32.8703995,"false"
3629,"Acequia",NA,NA,NA,0,107.950197763,-68.83673543,-68.83558203,-32.87053157,-32.87052331,"false"
3630,"Acequia",NA,NA,NA,0,106.358494441,-68.8358249,-68.83695748,-32.87147809,-32.87139911,"false"
3631,"Acequia",NA,NA,NA,0,115.516768299,-68.83421547,-68.83544962,-32.87049213,-32.87050765,"false"
3632,"Acequia",NA,NA,NA,0,125.988981105,-68.83449569,-68.83421547,-32.87160327,-32.87049213,"false"
3633,"Acequia",NA,NA,NA,0,204.72327403,-68.83617237,-68.83572243,-32.87340834,-32.87160184,"false"
3634,"Acequia",NA,NA,NA,0,112.421237599,-68.83572243,-68.83452686,-32.87160184,-32.87170012,"false"
3635,"Acequia",NA,NA,NA,0,130.567345593,-68.83585218,-68.83614007,-32.87158298,-32.87273496,"false"
3636,"Acequia",NA,NA,NA,0,105.192117586,-68.83697189,-68.83585218,-32.87150059,-32.87158298,"false"
3637,"Acequia",NA,NA,NA,0,99.8901926523,-68.83618387,-68.83722325,-32.87273216,-32.87252735,"false"
3638,"Acequia",NA,NA,NA,0,211.142544353,-68.83556711,-68.83507995,-32.87559497,-32.87373603,"false"
3639,"Acequia",NA,NA,NA,0,106.702217521,-68.83507995,-68.83619387,-32.87373603,-32.87353087,"false"
3640,"Acequia",NA,NA,NA,0,74.6196103319,-68.83573558,-68.83556711,-32.87625262,-32.87559497,"false"
3641,"Acequia",NA,NA,NA,0,47.2422091715,-68.83724384,-68.83675158,-32.87264623,-32.87274057,"false"
3642,"Acequia",NA,NA,NA,0,58.4935109352,-68.83675158,-68.83688287,-32.87274057,-32.87325624,"false"
3643,"Acequia",NA,NA,NA,0,61.0428916002,-68.83681633,-68.83666622,-32.87327817,-32.87274258,"false"
3644,"Acequia",NA,NA,NA,0,61.860008168,-68.83616357,-68.8363052,-32.8728345,-32.87337934,"false"
3645,"Acequia",NA,NA,NA,0,48.133900661,-68.83666622,-68.83616357,-32.87274258,-32.8728345,"false"
3646,"Acequia",NA,NA,NA,0,103.816929434,-68.83634025,-68.83742413,-32.87349153,-32.87329219,"false"
3647,"Acequia",NA,NA,NA,0,81.5765223603,-68.83754394,-68.83697365,-32.87538297,-32.87593927,"false"
3648,"Acequia",NA,NA,NA,0,252.626542433,-68.83901639,-68.83834106,-32.87438744,-32.87623682,"false"
3649,"Acequia",NA,NA,NA,0,23.3309626733,-68.83759288,-68.83734963,-32.87732305,-32.87736918,"false"
3650,"Acequia",NA,NA,NA,0,25.0659668214,-68.83735213,-68.83761544,-32.87744687,-32.87740543,"false"
3651,"Acequia",NA,NA,NA,0,110.309971198,-68.840552,-68.84171931,-32.87971845,-32.87958089,"false"
3652,"Acequia",NA,NA,NA,0,83.4799735577,-68.84171931,-68.84151025,-32.87958089,-32.87884912,"false"
3653,"Acequia",NA,NA,NA,0,115.350772548,-68.83932308,-68.840552,-32.87979832,-32.87971845,"false"
3654,"Acequia",NA,NA,NA,0,120.883881821,-68.83816587,-68.83788854,-32.88103839,-32.8799738,"false"
3655,"Acequia",NA,NA,NA,0,25.6538582972,-68.83788854,-68.837615,-32.8799738,-32.87998915,"false"
3656,"Acequia",NA,NA,NA,0,106.997599845,-68.83934437,-68.84048575,-32.87988664,-32.87982957,"false"
3657,"Acequia",NA,NA,NA,0,112.255516169,-68.83962707,-68.83934437,-32.88087033,-32.87988664,"false"
3658,"Acequia",NA,NA,NA,0,105.543946856,-68.84048575,-68.84072657,-32.87982957,-32.8807593,"false"
3659,"Acequia",NA,NA,NA,0,107.242169735,-68.84222488,-68.84196249,-32.88058812,-32.87964691,"false"
3660,"Acequia",NA,NA,NA,0,107.78841048,-68.84336274,-68.84222488,-32.88043859,-32.88058812,"false"
3661,"Acequia",NA,NA,NA,0,106.523934822,-68.84313118,-68.84336274,-32.87949816,-32.88043859,"false"
3662,"Acequia",NA,NA,NA,0,106.668267585,-68.84201068,-68.84173978,-32.88061343,-32.87967917,"false"
3663,"Acequia",NA,NA,NA,0,104.897109358,-68.84173978,-68.84063003,-32.87967917,-32.87981246,"false"
3664,"Acequia",NA,NA,NA,0,109.043484053,-68.83845049,-68.83729254,-32.88208526,-32.88219533,"false"
3665,"Acequia",NA,NA,NA,0,107.851244189,-68.83704248,-68.83729254,-32.88124601,-32.88219533,"false"
3666,"Acequia",NA,NA,NA,0,108.642241164,-68.83848425,-68.83733033,-32.88217904,-32.88228692,"false"
3667,"Acequia",NA,NA,NA,0,184.469641997,-68.83848425,-68.83891229,-32.88217904,-32.8838027,"false"
3668,"Acequia",NA,NA,NA,0,108.745759897,-68.83891229,-68.83777922,-32.8838027,-32.88402055,"false"
3669,"Acequia",NA,NA,NA,0,109.254298418,-68.83962929,-68.83989158,-32.88099539,-32.88195534,"false"
3670,"Acequia",NA,NA,NA,0,107.440005762,-68.84203557,-68.84090012,-32.88072635,-32.88086991,"false"
3671,"Acequia",NA,NA,NA,0,110.216043516,-68.84090012,-68.84116147,-32.88086991,-32.88183894,"false"
3672,"Acequia",NA,NA,NA,0,108.872347557,-68.84100817,-68.84077815,-32.88184587,-32.88088356,"false"
3673,"Acequia",NA,NA,NA,0,113.605159536,-68.84495266,-68.84469354,-32.88139045,-32.88038969,"false"
3674,"Acequia",NA,NA,NA,0,111.063712776,-68.84469354,-68.84352081,-32.88038969,-32.88054319,"false"
3675,"Acequia",NA,NA,NA,0,99.9206220784,-68.84234612,-68.84340239,-32.88068589,-32.88055404,"false"
3676,"Acequia",NA,NA,NA,0,116.922847352,-68.84340239,-68.84366573,-32.88055404,-32.88158462,"false"
3677,"Acequia",NA,NA,NA,0,113.622255749,-68.84250474,-68.84225162,-32.88169738,-32.88069546,"false"
3678,"Acequia",NA,NA,NA,0,108.211493558,-68.84481472,-68.84596006,-32.88037187,-32.88023751,"false"
3679,"Acequia",NA,NA,NA,0,113.767926048,-68.84507881,-68.84481472,-32.88137321,-32.88037187,"false"
3680,"Acequia",NA,NA,NA,0,112.481085115,-68.84596006,-68.84622078,-32.88023751,-32.88122759,"false"
3681,"Acequia",NA,NA,NA,0,108.076835682,-68.84622078,-68.84507881,-32.88122759,-32.88137321,"false"
3682,"Acequia",NA,NA,NA,0,272.110554663,-68.84474976,-68.84408886,-32.87592521,-32.87353583,"false"
3683,"Acequia",NA,NA,NA,0,121.203927541,-68.84352869,-68.84474976,-32.87617407,-32.87592521,"false"
3684,"Acequia",NA,NA,NA,0,301.707429296,-68.84340309,-68.84352869,-32.8740073,-32.87617407,"false"
3685,"Acequia",NA,NA,NA,0,89.2277136327,-68.84424569,-68.84403706,-32.8782232,-32.87743814,"false"
3686,"Acequia",NA,NA,NA,0,107.394856876,-68.84536641,-68.84424569,-32.87801484,-32.8782232,"false"
3687,"Acequia",NA,NA,NA,0,120.61112189,-68.84509495,-68.84536641,-32.8769517,-32.87801484,"false"
3688,"Acequia",NA,NA,NA,0,110.830865066,-68.84274794,-68.84391711,-32.87759965,-32.87745037,"false"
3689,"Acequia",NA,NA,NA,0,90.6667296477,-68.84391711,-68.84410879,-32.87745037,-32.87825174,"false"
3690,"Acequia",NA,NA,NA,0,109.288902323,-68.84410879,-68.84296975,-32.87825174,-32.87846929,"false"
3691,"Acequia",NA,NA,NA,0,65.6833002606,-68.84261521,-68.84195502,-32.877652,-32.87765888,"false"
3692,"Acequia",NA,NA,NA,0,106.570174907,-68.84195502,-68.84221368,-32.87765888,-32.8785947,"false"
3693,"Acequia",NA,NA,NA,0,57.747031649,-68.84221368,-68.84281742,-32.8785947,-32.878487,"false"
3694,"Acequia",NA,NA,NA,0,39.6238946627,-68.84182809,-68.84143818,-32.8777021,-32.87769819,"false"
3695,"Acequia",NA,NA,NA,0,114.293167252,-68.84143818,-68.84173589,-32.87769819,-32.87869768,"false"
3696,"Acequia",NA,NA,NA,0,34.6424915624,-68.84173589,-68.84209523,-32.87869768,-32.87862263,"false"
3697,"Acequia",NA,NA,NA,0,117.05975242,-68.8414718,-68.84120888,-32.87875,-32.87771807,"false"
3698,"Acequia",NA,NA,NA,0,63.63167371,-68.84554805,-68.84539914,-32.8786735,-32.87811366,"false"
3699,"Acequia",NA,NA,NA,0,108.506481955,-68.84539914,-68.84426809,-32.87811366,-32.87832898,"false"
3700,"Acequia",NA,NA,NA,0,42.6012978004,-68.84564981,-68.84554805,-32.87904791,-32.8786735,"false"
3701,"Acequia",NA,NA,NA,0,99.3193756568,-68.84438764,-68.84415316,-32.87922495,-32.87835152,"false"
3702,"Acequia",NA,NA,NA,0,111.825114655,-68.84174664,-68.84287902,-32.87882792,-32.87859115,"false"
3703,"Acequia",NA,NA,NA,0,92.9449729398,-68.84287902,-68.84308992,-32.87859115,-32.87941011,"false"
3704,"Acequia",NA,NA,NA,0,81.868558754,-68.84192943,-68.84174664,-32.87954983,-32.87882792,"false"
3705,"Acequia",NA,NA,NA,0,108.305141009,-68.84691583,-68.84578347,-32.878816,-32.8790178,"false"
3706,"Acequia",NA,NA,NA,0,108.667853315,-68.84567702,-68.8445311,-32.87914459,-32.87930314,"false"
3707,"Acequia",NA,NA,NA,0,108.696763619,-68.84478789,-68.84593751,-32.88027366,-32.8801336,"false"
3708,"Acequia",NA,NA,NA,0,110.503697066,-68.84466943,-68.84440288,-32.88029174,-32.87932105,"false"
3709,"Acequia",NA,NA,NA,0,110.936923658,-68.84440288,-68.84323262,-32.87932105,-32.87948074,"false"
3710,"Acequia",NA,NA,NA,0,74.6238187646,-68.84387993,-68.84466943,-32.88038647,-32.88029174,"false"
3711,"Acequia",NA,NA,NA,0,121.025520242,-68.84652037,-68.84625094,-32.88239514,-32.8813278,"false"
3712,"Acequia",NA,NA,NA,0,108.58394306,-68.84625094,-68.845104,-32.8813278,-32.88147616,"false"
3713,"Acequia",NA,NA,NA,0,129.189170312,-68.845104,-68.84541312,-32.88147616,-32.88261147,"false"
3714,"Acequia",NA,NA,NA,0,90.98742683,-68.84519555,-68.84498351,-32.88229098,-32.8814903,"false"
3715,"Acequia",NA,NA,NA,0,111.191029876,-68.84498351,-68.84381849,-32.8814903,-32.88168745,"false"
3716,"Acequia",NA,NA,NA,0,110.076980195,-68.84413514,-68.84528198,-32.88285213,-32.88263131,"false"
3717,"Acequia",NA,NA,NA,0,109.790699747,-68.84370515,-68.84253815,-32.88170312,-32.88180513,"false"
3718,"Acequia",NA,NA,NA,0,144.771348249,-68.84253815,-68.84288595,-32.88180513,-32.88307711,"false"
3719,"Acequia",NA,NA,NA,0,106.957762452,-68.84288595,-68.84400394,-32.88307711,-32.8828765,"false"
3720,"Acequia",NA,NA,NA,0,106.993807872,-68.84231709,-68.8411815,-32.88182474,-32.88193707,"false"
3721,"Acequia",NA,NA,NA,0,106.8599332,-68.84153372,-68.84265027,-32.8833136,-32.88311148,"false"
3722,"Acequia",NA,NA,NA,0,104.749901906,-68.84031008,-68.84140563,-32.88353586,-32.88334191,"false"
3723,"Acequia",NA,NA,NA,0,108.116320349,-68.8391947,-68.83893683,-32.88494199,-32.88399171,"false"
3724,"Acequia",NA,NA,NA,0,107.649351267,-68.83908168,-68.83934826,-32.88397221,-32.88491646,"false"
3725,"Acequia",NA,NA,NA,0,105.38460832,-68.83934826,-68.84044654,-32.88491646,-32.88470615,"false"
3726,"Acequia",NA,NA,NA,0,107.60113943,-68.84020369,-68.83908168,-32.88375989,-32.88397221,"false"
3727,"Acequia",NA,NA,NA,0,109.47706375,-68.84147971,-68.84033753,-32.88352115,-32.88373485,"false"
3728,"Acequia",NA,NA,NA,0,109.210463964,-68.84158871,-68.84184374,-32.88350103,-32.88446197,"false"
3729,"Acequia",NA,NA,NA,0,108.539094795,-68.84295576,-68.84269281,-32.88424983,-32.88329663,"false"
3730,"Acequia",NA,NA,NA,0,111.036245681,-68.84418123,-68.84534152,-32.8830319,-32.8828223,"false"
3731,"Acequia",NA,NA,NA,0,107.569960746,-68.84407405,-68.84431526,-32.88305126,-32.88399961,"false"
3732,"Acequia",NA,NA,NA,0,107.546423558,-68.84418123,-68.84442239,-32.8830319,-32.88398005,"false"
3733,"Acequia",NA,NA,NA,0,106.752302138,-68.84544881,-68.84568899,-32.88280359,-32.88374458,"false"
3734,"Acequia",NA,NA,NA,0,107.293080735,-68.84534152,-68.84558286,-32.8828223,-32.88376807,"false"
3735,"Acequia",NA,NA,NA,0,108.90951169,-68.84293504,-68.84407405,-32.88325265,-32.88305126,"false"
3736,"Acequia",NA,NA,NA,0,111.10725862,-68.84558286,-68.84442239,-32.88376807,-32.88398005,"false"
3737,"Acequia",NA,NA,NA,0,108.569433489,-68.84431526,-68.84318129,-32.88399961,-32.88420674,"false"
3738,"Acequia",NA,NA,NA,0,0.112783155,-68.84318129,-68.84318011,-32.88420674,-32.88420695,"false"
3739,"Acequia",NA,NA,NA,0,107.273595486,-68.84656507,-68.84544881,-32.88258336,-32.88280359,"false"
3740,"Acequia",NA,NA,NA,0,108.552902242,-68.84568899,-68.84682228,-32.88374458,-32.88353555,"false"
3741,"Acequia",NA,NA,NA,0,107.444867492,-68.84685819,-68.84573677,-32.88364245,-32.88385053,"false"
3742,"Acequia",NA,NA,NA,0,109.296822412,-68.84710992,-68.84685819,-32.88460481,-32.88364245,"false"
3743,"Acequia",NA,NA,NA,0,107.859968341,-68.84598611,-68.84710992,-32.88482102,-32.88460481,"false"
3744,"Acequia",NA,NA,NA,0,108.141850675,-68.84447335,-68.8456029,-32.88408132,-32.88387524,"false"
3745,"Acequia",NA,NA,NA,0,110.115679382,-68.8456029,-68.84585794,-32.88387524,-32.88484454,"false"
3746,"Acequia",NA,NA,NA,0,108.881171133,-68.84585794,-68.84471668,-32.88484454,-32.8850359,"false"
3747,"Acequia",NA,NA,NA,0,109.949512162,-68.84320923,-68.84435731,-32.88431362,-32.88410271,"false"
3748,"Acequia",NA,NA,NA,0,108.078413626,-68.84345588,-68.84320923,-32.88526567,-32.88431362,"false"
3749,"Acequia",NA,NA,NA,0,108.260795687,-68.84435731,-68.84459748,-32.88410271,-32.88505763,"false"
3750,"Acequia",NA,NA,NA,0,106.357956115,-68.84298888,-68.8418795,-32.88435733,-32.88456596,"false"
3751,"Acequia",NA,NA,NA,0,109.125716161,-68.84324357,-68.84298888,-32.88531755,-32.88435733,"false"
3752,"Acequia",NA,NA,NA,0,109.359846228,-68.84200694,-68.84175693,-32.88555254,-32.88458928,"false"
3753,"Acequia",NA,NA,NA,0,107.710372129,-68.84088321,-68.84200694,-32.88576298,-32.88555254,"false"
3754,"Acequia",NA,NA,NA,0,105.185866414,-68.84050366,-68.83940559,-32.88481983,-32.88502267,"false"
3755,"Acequia",NA,NA,NA,0,106.68604905,-68.83934644,-68.83959633,-32.88503704,-32.88597563,"false"
3756,"Acequia",NA,NA,NA,0,110.838423866,-68.83959633,-68.84075423,-32.88597563,-32.88576501,"false"
3757,"Acequia",NA,NA,NA,0,106.626403898,-68.83922812,-68.83811802,-32.88505481,-32.88527152,"false"
3758,"Acequia",NA,NA,NA,0,105.57429949,-68.83811802,-68.83836187,-32.88527152,-32.88620098,"false"
3759,"Acequia",NA,NA,NA,0,105.688301093,-68.83836187,-68.83946413,-32.88620098,-32.88599307,"false"
3760,"Acequia",NA,NA,NA,0,107.549730976,-68.84158953,-68.84271193,-32.89356873,-32.89335956,"false"
3761,"Acequia",NA,NA,NA,0,108.485467856,-68.84271193,-68.84248164,-32.89335956,-32.89240085,"false"
3762,"Acequia",NA,NA,NA,0,109.562697668,-68.84259476,-68.84374009,-32.89237308,-32.89216754,"false"
3763,"Acequia",NA,NA,NA,0,107.368373072,-68.84374009,-68.84398327,-32.89216754,-32.89311368,"false"
3764,"Acequia",NA,NA,NA,0,65.1959954086,-68.84384331,-68.84399671,-32.89214132,-32.89271477,"false"
3765,"Acequia",NA,NA,NA,0,110.60396868,-68.84499996,-68.84384331,-32.89193554,-32.89214132,"false"
3766,"Acequia",NA,NA,NA,0,108.427751152,-68.84522751,-68.84499996,-32.89289419,-32.89193554,"false"
3767,"Acequia",NA,NA,NA,0,38.9513556105,-68.84401002,-68.844103,-32.89276492,-32.89310726,"false"
3768,"Acequia",NA,NA,NA,0,110.786294941,-68.84300142,-68.84274413,-32.89442178,-32.8934467,"false"
3769,"Acequia",NA,NA,NA,0,110.919761599,-68.84311399,-68.84427452,-32.89440072,-32.89419656,"false"
3770,"Acequia",NA,NA,NA,0,110.232393915,-68.84401035,-68.84286033,-32.89320837,-32.8934242,"false"
3771,"Acequia",NA,NA,NA,0,108.854862258,-68.84526417,-68.84413114,-32.89298031,-32.89320314,"false"
3772,"Acequia",NA,NA,NA,0,109.960403338,-68.84413114,-68.84439034,-32.89320314,-32.89417022,"false"
3773,"Acequia",NA,NA,NA,0,109.256531768,-68.84439034,-68.84553102,-32.89417022,-32.8939595,"false"
3774,"Acequia",NA,NA,NA,0,110.379897526,-68.84547308,-68.84573924,-32.89295105,-32.89392067,"false"
3775,"Acequia",NA,NA,NA,0,108.927420443,-68.84660871,-68.84547308,-32.8927349,-32.89295105,"false"
3776,"Acequia",NA,NA,NA,0,110.921417493,-68.84787853,-68.84811933,-32.89250378,-32.89348309,"false"
3777,"Acequia",NA,NA,NA,0,108.903189023,-68.84674277,-68.84787853,-32.89271846,-32.89250378,"false"
3778,"Acequia",NA,NA,NA,0,110.243925065,-68.8482658,-68.84799508,-32.8934568,-32.89248934,"false"
3779,"Acequia",NA,NA,NA,0,109.235317048,-68.84799508,-68.84913814,-32.89248934,-32.892289,"false"
3780,"Acequia",NA,NA,NA,0,108.839305886,-68.84913814,-68.84939515,-32.892289,-32.89324614,"false"
3781,"Acequia",NA,NA,NA,0,105.168816894,-68.85035203,-68.84925399,-32.89204995,-32.89225257,"false"
3782,"Acequia",NA,NA,NA,0,105.112442834,-68.84952288,-68.85062093,-32.89321945,-32.8930192,"false"
3783,"Acequia",NA,NA,NA,0,108.122392992,-68.84633393,-68.84520453,-32.89168206,-32.89188829,"false"
3784,"Acequia",NA,NA,NA,0,109.771289654,-68.84659102,-68.84633393,-32.8926478,-32.89168206,"false"
3785,"Acequia",NA,NA,NA,0,108.142384615,-68.8475976,-68.84784872,-32.89146018,-32.892412,"false"
3786,"Acequia",NA,NA,NA,0,108.015784737,-68.84646708,-68.8475976,-32.89165735,-32.89146018,"false"
3787,"Acequia",NA,NA,NA,0,106.328820312,-68.84773095,-68.84884038,-32.89142745,-32.89121988,"false"
3788,"Acequia",NA,NA,NA,0,106.596209455,-68.84909113,-68.84797826,-32.89216361,-32.89236925,"false"
3789,"Acequia",NA,NA,NA,0,110.655381629,-68.84897347,-68.85012868,-32.89119528,-32.89098172,"false"
3790,"Acequia",NA,NA,NA,0,108.622053843,-68.84922196,-68.84897347,-32.89215201,-32.89119528,"false"
3791,"Acequia",NA,NA,NA,0,139.668240977,-68.84182105,-68.84213758,-32.89951591,-32.90074665,"false"
3792,"Acequia",NA,NA,NA,0,45.9850293557,-68.84214277,-68.84224699,-32.90078374,-32.90118895,"false"
3793,"Acequia",NA,NA,NA,0,109.041271943,-68.84338017,-68.84224699,-32.90095902,-32.90118895,"false"
3794,"Acequia",NA,NA,NA,0,119.990701816,-68.84300844,-68.84328126,-32.89952939,-32.90058657,"false"
3795,"Acequia",NA,NA,NA,0,38.1747386955,-68.84329337,-68.84338017,-32.90062268,-32.90095902,"false"
3796,"Acequia",NA,NA,NA,0,109.119646039,-68.84329337,-68.84214277,-32.90062268,-32.90078374,"false"
3797,"Acequia",NA,NA,NA,0,108.462855121,-68.84213758,-68.84328126,-32.90074665,-32.90058657,"false"
3798,"Acequia",NA,NA,NA,0,168.961161458,-68.85841754,-68.85661459,-32.86421413,-32.86413811,"false"
3799,"Acequia",NA,NA,NA,0,51.9597492225,-68.85842251,-68.85841754,-32.86468263,-32.86421413,"false"
3800,"Acequia",NA,NA,NA,0,50.6775176876,-68.85661459,-68.85665867,-32.86413811,-32.86459355,"false"
3801,"Acequia",NA,NA,NA,0,51.3620527093,-68.85842435,-68.85843848,-32.86478247,-32.86524545,"false"
3802,"Acequia",NA,NA,NA,0,51.6734465878,-68.85671536,-68.85666893,-32.86515987,-32.86469558,"false"
